p,cor_modifier,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
10,0.9,0.2,0.5,line,pcglasso_fortran,C,6.579332246575681e-5,0.0049999999999954525,8.077853872248056
10,0.9,0.2,0.5,line,pcglasso_fortran,C,2.310129700083161e-4,0.004500000000007276,8.077871135328882
10,0.9,0.2,0.5,line,pcglasso_fortran,C,8.11130830789687e-4,0.003999999999990678,8.077960119678064
10,0.9,0.2,0.5,line,pcglasso_fortran,C,0.002848035868435802,0.0034999999999740794,8.077960119678064
10,0.9,0.2,0.5,line,pcglasso_fortran,C,0.010000000000000004,0.0030000000000143245,8.081441525514045
10,0.9,0.2,0.5,line,pcglasso_fortran,I,9.999999999999982e-9,0.008499999999969532,8.077848152575724
10,0.9,0.2,0.5,line,pcglasso_fortran,I,3.5111917342151263e-8,0.008000000000009777,8.077848157966121
10,0.9,0.2,0.5,line,pcglasso_fortran,I,1.2328467394420646e-7,0.006499999999988404,8.07784822330194
10,0.9,0.2,0.5,line,pcglasso_fortran,I,4.328761281083054e-7,0.007000000000033424,8.077848342115905
10,0.9,0.2,0.5,line,pcglasso_fortran,I,1.5199110829529328e-6,0.005999999999971806,8.077848644642112
10,0.9,0.2,0.5,line,pcglasso_fortran,I,5.336699231206308e-6,0.005999999999971806,8.077851398624214
10,0.9,0.2,0.5,line,pcglasso_fortran,I,1.873817422860384e-5,0.004500000000035698,8.077867418059874
10,0.9,0.2,0.5,line,pcglasso_fortran,I,6.579332246575681e-5,0.004000000000019099,8.077884298783019
10,0.9,0.2,0.5,line,pcglasso_fortran,I,2.310129700083161e-4,0.007499999999993179,8.077945103842687
10,0.9,0.2,0.5,line,pcglasso_fortran,I,8.11130830789687e-4,0.0030000000000143245,8.078097751096003
10,0.9,0.2,0.5,line,pcglasso_fortran,I,0.002848035868435802,0.003500000000002501,8.078499695988326
10,0.9,0.2,0.5,line,pcglasso_fortran,I,0.010000000000000004,0.002500000000026148,8.082821401745253
10,1,0.1,0,hub,pcglasso,C,9.999999999999982e-9,0.07499999999998863,3.247296926290112
10,1,0.1,0,hub,pcglasso,C,3.5111917342151263e-8,0.07200000000000273,3.2472969262901237
10,1,0.1,0,hub,pcglasso,C,1.2328467394420646e-7,0.07050000000000978,3.247296926290346
10,1,0.1,0,hub,pcglasso,C,4.328761281083054e-7,0.0589999999999975,3.247296926294575
10,1,0.1,0,hub,pcglasso,C,1.5199110829529328e-6,0.06599999999997408,3.247296926308172
10,1,0.1,0,hub,pcglasso,C,5.336699231206308e-6,0.04100000000002524,3.24729692645938
10,1,0.1,0,hub,pcglasso,C,1.873817422860384e-5,0.02349999999998431,3.247296942507223
10,1,0.1,0,hub,pcglasso,C,6.579332246575681e-5,0.01849999999998886,3.247297100517982
10,1,0.1,0,hub,pcglasso,C,2.310129700083161e-4,0.018000000000000682,3.247297422812493
10,1,0.1,0,hub,pcglasso,C,8.11130830789687e-4,0.012999999999976808,3.2473028469038896
10,1,0.1,0,hub,pcglasso,C,0.002848035868435802,0.014499999999998181,3.2473460633774667
10,1,0.1,0,hub,pcglasso,C,0.010000000000000004,0.41499999999999204,3.2478323600932075
10,1,0.1,0,hub,pcglasso,I,9.999999999999982e-9,0.06500000000002615,3.2472969262901143
10,1,0.1,0,hub,pcglasso,I,3.5111917342151263e-8,0.0660000000000025,3.2472969262901223
10,1,0.1,0,hub,pcglasso,I,1.2328467394420646e-7,0.0700000000000216,3.247296926290324
10,1,0.1,0,hub,pcglasso,I,4.328761281083054e-7,0.06299999999998818,3.247296926293054
10,1,0.1,0,hub,pcglasso,I,1.5199110829529328e-6,0.05449999999999022,3.247296926300294
10,1,0.1,0,hub,pcglasso,I,5.336699231206308e-6,0.041500000000013415,3.2472969265011997
10,1,0.1,0,hub,pcglasso,I,1.873817422860384e-5,0.03350000000000364,3.2472969421027553
10,1,0.1,0,hub,pcglasso,I,6.579332246575681e-5,0.027999999999991587,3.2472972080133657
10,1,0.1,0,hub,pcglasso,I,2.310129700083161e-4,0.026499999999998636,3.247298170660673
10,1,0.1,0,hub,pcglasso,I,8.11130830789687e-4,0.019499999999993634,3.2473229873154583
10,1,0.1,0,hub,pcglasso,I,0.002848035868435802,0.028499999999979764,3.2474422438314674
10,1,0.1,0,hub,pcglasso,I,0.010000000000000004,0.021000000000015007,3.2487779130472614
10,1,0.1,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.05299999999999727,3.2472970432267405
10,1,0.1,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.027999999999991587,3.2472973604889503
10,1,0.1,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.022499999999979536,3.2472984779151703
10,1,0.1,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.019000000000005457,3.247300986168357
10,1,0.1,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.023999999999972488,3.247306423451091
10,1,0.1,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.022499999999979536,3.247319946304817
10,1,0.1,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.013999999999981583,3.247368273277635
10,1,0.1,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.020000000000010232,3.247506955596923
10,1,0.1,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.01700000000002433,3.247962463797787
10,1,0.1,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.007000000000005002,3.2488032657105377
10,1,0.1,0,hub,pcglasso_cpp,C,0.002848035868435802,0.007499999999993179,3.251146933550406
10,1,0.1,0,hub,pcglasso_cpp,C,0.010000000000000004,0.2079999999999984,3.249460028976767
10,1,0.1,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.05099999999998772,3.247297045291179
10,1,0.1,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.055999999999983174,3.2472973222143935
10,1,0.1,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.04099999999999682,3.247297819386925
10,1,0.1,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.03449999999997999,3.247298092750328
10,1,0.1,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.048499999999989996,3.2472992680833643
10,1,0.1,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.03249999999999886,3.247301366359276
10,1,0.1,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.02750000000000341,3.2473144351789
10,1,0.1,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.015999999999991132,3.2474066414392055
10,1,0.1,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.013999999999981583,3.2474775900929247
10,1,0.1,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.01099999999999568,3.2482556341221414
10,1,0.1,0,hub,pcglasso_cpp,I,0.002848035868435802,0.009999999999990905,3.2633914182744848
10,1,0.1,0,hub,pcglasso_cpp,I,0.010000000000000004,0.06050000000001887,3.290177204373074
10,1,0.1,0,hub,pcglasso_fortran,C,9.999999999999982e-9,0.03300000000001546,3.2472970585173524
10,1,0.1,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.03699999999997772,3.2472972446481547
10,1,0.1,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.03100000000000591,3.2472974129140555
10,1,0.1,0,hub,pcglasso_fortran,C,4.328761281083054e-7,0.02199999999999136,3.2473013814208738
10,1,0.1,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.028500000000008185,3.2473017741010435
10,1,0.1,0,hub,pcglasso_fortran,C,5.336699231206308e-6,0.01650000000000773,3.2473048839104086
10,1,0.1,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.012500000000017053,3.2473844863008474
10,1,0.1,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.010500000000007503,3.247453079770912
10,1,0.1,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.009999999999990905,3.2474967425237375
10,1,0.1,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.008499999999997954,3.2480625595148735
10,1,0.1,0,hub,pcglasso_fortran,C,0.002848035868435802,0.008000000000009777,3.2498282124752826
10,1,0.1,0,hub,pcglasso_fortran,C,0.010000000000000004,0.048499999999989996,3.2519981826491575
10,1,0.1,0,hub,pcglasso_fortran,I,9.999999999999982e-9,0.05699999999998795,3.2472970122519893
10,1,0.1,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.06499999999999773,3.2472970372184546
10,1,0.1,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.05500000000000682,3.2473004275484367
10,1,0.1,0,hub,pcglasso_fortran,I,4.328761281083054e-7,0.04599999999999227,3.247306992445007
10,1,0.1,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.03999999999999204,3.247306992445007
10,1,0.1,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.03450000000000841,3.2473280847378074
10,1,0.1,0,hub,pcglasso_fortran,I,1.873817422860384e-5,0.030499999999989313,3.2474030829797704
10,1,0.1,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.03100000000000591,3.247573359542956
10,1,0.1,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.014500000000026603,3.2498580171110323
10,1,0.1,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.014499999999998181,3.2498580171110323
10,1,0.1,0,hub,pcglasso_fortran,I,0.002848035868435802,0.01700000000002433,3.2497392857649494
10,1,0.1,0,hub,pcglasso_fortran,I,0.010000000000000004,0.023500000000012733,3.2547025959103397
10,1,0.1,0.5,hub,pcglasso,C,9.999999999999982e-9,0.07300000000003593,6.592505125368664
10,1,0.1,0.5,hub,pcglasso,C,3.5111917342151263e-8,0.05500000000003524,6.592505125368685
10,1,0.1,0.5,hub,pcglasso,C,1.2328467394420646e-7,0.059499999999985675,6.592505125368691
10,1,0.1,0.5,hub,pcglasso,C,4.328761281083054e-7,0.04449999999999932,6.592505125369145
10,1,0.1,0.5,hub,pcglasso,C,1.5199110829529328e-6,0.049000000000006594,6.592505125388998
10,1,0.1,0.5,hub,pcglasso,C,5.336699231206308e-6,0.03249999999999886,6.5925051254871665
10,1,0.1,0.5,hub,pcglasso,C,1.873817422860384e-5,0.024500000000017508,6.592505128949993
10,1,0.1,0.5,hub,pcglasso,C,6.579332246575681e-5,0.02400000000000091,6.592505139015687
10,1,0.1,0.5,hub,pcglasso,C,2.310129700083161e-4,0.01300000000000523,6.592505167969479
10,1,0.1,0.5,hub,pcglasso,C,8.11130830789687e-4,0.019000000000005457,6.592505233695038
10,1,0.1,0.5,hub,pcglasso,C,0.002848035868435802,0.013999999999981583,6.592515483229295
10,1,0.1,0.5,hub,pcglasso,C,0.010000000000000004,0.4194999999999709,6.592542253306327
10,1,0.1,0.5,hub,pcglasso,I,9.999999999999982e-9,0.07349999999999568,6.592505125368664
10,1,0.1,0.5,hub,pcglasso,I,3.5111917342151263e-8,0.06100000000003547,6.59250512536867
10,1,0.1,0.5,hub,pcglasso,I,1.2328467394420646e-7,0.05249999999998067,6.592505125368879
10,1,0.1,0.5,hub,pcglasso,I,4.328761281083054e-7,0.05950000000004252,6.59250512536898
10,1,0.1,0.5,hub,pcglasso,I,1.5199110829529328e-6,0.03499999999999659,6.592505125455158
10,1,0.1,0.5,hub,pcglasso,I,5.336699231206308e-6,0.03599999999997294,6.592505125499181
10,1,0.1,0.5,hub,pcglasso,I,1.873817422860384e-5,0.02400000000000091,6.5925051273806625
10,1,0.1,0.5,hub,pcglasso,I,6.579332246575681e-5,0.01849999999998886,6.592505156856403
10,1,0.1,0.5,hub,pcglasso,I,2.310129700083161e-4,0.019000000000005457,6.592505156856403
10,1,0.1,0.5,hub,pcglasso,I,8.11130830789687e-4,0.017500000000012506,6.592506969779017
10,1,0.1,0.5,hub,pcglasso,I,0.002848035868435802,0.01999999999998181,6.59251114195547
10,1,0.1,0.5,hub,pcglasso,I,0.010000000000000004,0.022499999999979536,6.592562983503669
10,1,0.1,0.5,hub,pcglasso_cpp,C,9.999999999999982e-9,0.009999999999962483,6.592505135053483
10,1,0.1,0.5,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.010000000000047748,6.592505144980534
10,1,0.1,0.5,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.00899999999998613,6.592505217760785
10,1,0.1,0.5,hub,pcglasso_cpp,C,4.328761281083054e-7,0.008500000000026375,6.5925053321369935
10,1,0.1,0.5,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.007499999999993179,6.592506182710291
10,1,0.1,0.5,hub,pcglasso_cpp,C,5.336699231206308e-6,0.007499999999993179,6.59250754423472
10,1,0.1,0.5,hub,pcglasso_cpp,C,1.873817422860384e-5,0.007000000000033424,6.592517728947428
10,1,0.1,0.5,hub,pcglasso_cpp,C,6.579332246575681e-5,0.006500000000016826,6.592533784762205
10,1,0.1,0.5,hub,pcglasso_cpp,C,2.310129700083161e-4,0.005500000000012051,6.5926564036350745
10,1,0.1,0.5,hub,pcglasso_cpp,C,8.11130830789687e-4,0.0075000000000216005,6.592857806662168
10,1,0.1,0.5,hub,pcglasso_cpp,C,0.002848035868435802,0.008000000000009777,6.594462540049553
10,1,0.1,0.5,hub,pcglasso_cpp,C,0.010000000000000004,0.11000000000001364,6.601315795770052
10,1,0.1,0.5,hub,pcglasso_cpp,I,9.999999999999982e-9,0.009499999999974307,6.592505129767623
10,1,0.1,0.5,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.009500000000002728,6.592505144891764
10,1,0.1,0.5,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.008499999999997954,6.5925052140308855
10,1,0.1,0.5,hub,pcglasso_cpp,I,4.328761281083054e-7,0.008000000000009777,6.5925054996774435
10,1,0.1,0.5,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.007499999999993179,6.592506648882399
10,1,0.1,0.5,hub,pcglasso_cpp,I,5.336699231206308e-6,0.0069999999999765805,6.592508150301113
10,1,0.1,0.5,hub,pcglasso_cpp,I,1.873817422860384e-5,0.006500000000016826,6.592516995212244
10,1,0.1,0.5,hub,pcglasso_cpp,I,6.579332246575681e-5,0.005999999999971806,6.592550391276834
10,1,0.1,0.5,hub,pcglasso_cpp,I,2.310129700083161e-4,0.004499999999978854,6.592672966159859
10,1,0.1,0.5,hub,pcglasso_cpp,I,8.11130830789687e-4,0.005000000000023874,6.593108896472372
10,1,0.1,0.5,hub,pcglasso_cpp,I,0.002848035868435802,0.004500000000007276,6.594689633775786
10,1,0.1,0.5,hub,pcglasso_cpp,I,0.010000000000000004,0.005499999999983629,6.5968566783703375
10,1,0.1,0.5,hub,pcglasso_fortran,C,9.999999999999982e-9,0.024500000000017508,6.592505138440543
10,1,0.1,0.5,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.029999999999972715,6.592505310994769
10,1,0.1,0.5,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.019000000000005457,6.592505533870176
10,1,0.1,0.5,hub,pcglasso_fortran,C,4.328761281083054e-7,0.023999999999972488,6.592506067987291
10,1,0.1,0.5,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.01650000000000773,6.592506476184045
10,1,0.1,0.5,hub,pcglasso_fortran,C,5.336699231206308e-6,0.01300000000000523,6.5925267925047795
10,1,0.1,0.5,hub,pcglasso_fortran,C,1.873817422860384e-5,0.011499999999983856,6.592521827132669
10,1,0.1,0.5,hub,pcglasso_fortran,C,6.579332246575681e-5,0.010000000000019327,6.592596760573812
10,1,0.1,0.5,hub,pcglasso_fortran,C,2.310129700083161e-4,0.007000000000005002,6.593328224229386
10,1,0.1,0.5,hub,pcglasso_fortran,C,8.11130830789687e-4,0.009500000000002728,6.593328224229386
10,1,0.1,0.5,hub,pcglasso_fortran,C,0.002848035868435802,0.010500000000007503,6.594575627789014
10,1,0.1,0.5,hub,pcglasso_fortran,C,0.010000000000000004,0.054000000000002046,6.596848014979774
10,1,0.1,0.5,hub,pcglasso_fortran,I,9.999999999999982e-9,0.02400000000000091,6.592505140236752
10,1,0.1,0.5,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.02899999999996794,6.592505235191378
10,1,0.1,0.5,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.023500000000012733,6.5925053822433615
10,1,0.1,0.5,hub,pcglasso_fortran,I,4.328761281083054e-7,0.02050000000002683,6.5925057893052115
10,1,0.1,0.5,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.015500000000002956,6.592506891581172
10,1,0.1,0.5,hub,pcglasso_fortran,I,5.336699231206308e-6,0.020000000000010232,6.592520306864146
10,1,0.1,0.5,hub,pcglasso_fortran,I,1.873817422860384e-5,0.01849999999998886,6.592548298101179
10,1,0.1,0.5,hub,pcglasso_fortran,I,6.579332246575681e-5,0.010000000000019327,6.592634724100108
10,1,0.1,0.5,hub,pcglasso_fortran,I,2.310129700083161e-4,0.006500000000016826,6.593811893153056
10,1,0.1,0.5,hub,pcglasso_fortran,I,8.11130830789687e-4,0.008500000000026375,6.593811893153056
10,1,0.1,0.5,hub,pcglasso_fortran,I,0.002848035868435802,0.006499999999988404,6.596652204967119
10,1,0.1,0.5,hub,pcglasso_fortran,I,0.010000000000000004,0.060000000000002274,6.594858639490896
10,1,0.2,0,hub,pcglasso,C,9.999999999999982e-9,0.05850000000000932,4.3477234126183095
10,1,0.2,0,hub,pcglasso,C,3.5111917342151263e-8,0.06699999999997885,4.347723412618333
10,1,0.2,0,hub,pcglasso,C,1.2328467394420646e-7,0.06299999999998818,4.347723412618343
10,1,0.2,0,hub,pcglasso,C,4.328761281083054e-7,0.056500000000028194,4.347723412620245
10,1,0.2,0,hub,pcglasso,C,1.5199110829529328e-6,0.060000000000030695,4.347723412687235
10,1,0.2,0,hub,pcglasso,C,5.336699231206308e-6,0.09250000000000114,4.347723412832464
10,1,0.2,0,hub,pcglasso,C,1.873817422860384e-5,0.04100000000002524,4.347723425906826
10,1,0.2,0,hub,pcglasso,C,6.579332246575681e-5,0.026500000000027057,4.347723435983954
10,1,0.2,0,hub,pcglasso,C,2.310129700083161e-4,0.02199999999999136,4.347723633436019
10,1,0.2,0,hub,pcglasso,C,8.11130830789687e-4,0.017499999999984084,4.34773219356388
10,1,0.2,0,hub,pcglasso,C,0.002848035868435802,0.020000000000038654,4.3477563866217706
10,1,0.2,0,hub,pcglasso,C,0.010000000000000004,0.4619999999999891,4.348138027525898
10,1,0.2,0,hub,pcglasso,I,9.999999999999982e-9,0.06050000000001887,4.347723412618308
10,1,0.2,0,hub,pcglasso,I,3.5111917342151263e-8,0.07999999999998408,4.3477234126183255
10,1,0.2,0,hub,pcglasso,I,1.2328467394420646e-7,0.06450000000000955,4.347723412618551
10,1,0.2,0,hub,pcglasso,I,4.328761281083054e-7,0.05850000000000932,4.347723412619496
10,1,0.2,0,hub,pcglasso,I,1.5199110829529328e-6,0.05649999999999977,4.347723412624739
10,1,0.2,0,hub,pcglasso,I,5.336699231206308e-6,0.055999999999983174,4.347723412718629
10,1,0.2,0,hub,pcglasso,I,1.873817422860384e-5,0.04449999999999932,4.347723417395518
10,1,0.2,0,hub,pcglasso,I,6.579332246575681e-5,0.03149999999999409,4.347723530877465
10,1,0.2,0,hub,pcglasso,I,2.310129700083161e-4,0.036000000000029786,4.347723784747126
10,1,0.2,0,hub,pcglasso,I,8.11130830789687e-4,0.027000000000015234,4.347735193519652
10,1,0.2,0,hub,pcglasso,I,0.002848035868435802,0.03249999999999886,4.347776424331623
10,1,0.2,0,hub,pcglasso,I,0.010000000000000004,0.023500000000012733,4.348601400216781
10,1,0.2,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.034000000000020236,4.3477235266290695
10,1,0.2,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.039500000000003865,4.3477238125959765
10,1,0.2,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.03350000000000364,4.34772428411931
10,1,0.2,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.03649999999998954,4.347724754736569
10,1,0.2,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.02549999999999386,4.347725134097843
10,1,0.2,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.022500000000007958,4.347728773014657
10,1,0.2,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.01849999999998886,4.347744238222083
10,1,0.2,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.015999999999991132,4.347790726093724
10,1,0.2,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.020000000000010232,4.348055004092848
10,1,0.2,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.01099999999999568,4.34866004819717
10,1,0.2,0,hub,pcglasso_cpp,C,0.002848035868435802,0.011500000000012278,4.351450426873599
10,1,0.2,0,hub,pcglasso_cpp,C,0.010000000000000004,0.16100000000000136,4.354369255966612
10,1,0.2,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.03200000000001069,4.347723525082509
10,1,0.2,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.03550000000001319,4.347723804193274
10,1,0.2,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.069500000000005,4.347724468323825
10,1,0.2,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.03899999999998727,4.347724684918795
10,1,0.2,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.02749999999997499,4.347725397684211
10,1,0.2,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.04100000000002524,4.34773145042745
10,1,0.2,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.01999999999998181,4.347744805728011
10,1,0.2,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.015999999999991132,4.347799857938356
10,1,0.2,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.013000000000033651,4.348006989702267
10,1,0.2,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.008000000000009777,4.353914710285489
10,1,0.2,0,hub,pcglasso_cpp,I,0.002848035868435802,0.0069999999999765805,4.36144195621889
10,1,0.2,0,hub,pcglasso_cpp,I,0.010000000000000004,0.006000000000000227,4.372863890854619
10,1,0.2,0,hub,pcglasso_fortran,C,9.999999999999982e-9,0.03499999999999659,4.347723419736134
10,1,0.2,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.028500000000008185,4.347723971074218
10,1,0.2,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.026999999999986812,4.347723769664936
10,1,0.2,0,hub,pcglasso_fortran,C,4.328761281083054e-7,0.026499999999998636,4.347723867948416
10,1,0.2,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.02050000000002683,4.3477368533691925
10,1,0.2,0,hub,pcglasso_fortran,C,5.336699231206308e-6,0.020000000000010232,4.347742380111414
10,1,0.2,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.01799999999997226,4.347781574523325
10,1,0.2,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.01650000000000773,4.347809190522205
10,1,0.2,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.013500000000021828,4.348070261770275
10,1,0.2,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.01099999999999568,4.348479637678183
10,1,0.2,0,hub,pcglasso_fortran,C,0.002848035868435802,0.012499999999988631,4.350242064752934
10,1,0.2,0,hub,pcglasso_fortran,C,0.010000000000000004,0.055499999999995,4.352472796028408
10,1,0.2,0,hub,pcglasso_fortran,I,9.999999999999982e-9,0.04749999999998522,4.3477235066434865
10,1,0.2,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.05150000000000432,4.347723761782973
10,1,0.2,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.08299999999999841,4.347723588128488
10,1,0.2,0,hub,pcglasso_fortran,I,4.328761281083054e-7,0.045500000000032514,4.347726568021309
10,1,0.2,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.05250000000003752,4.3477275456093984
10,1,0.2,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.04850000000001842,4.347820360252291
10,1,0.2,0,hub,pcglasso_fortran,I,1.873817422860384e-5,0.03249999999999886,4.347847782175849
10,1,0.2,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.030500000000017735,4.3481270986907274
10,1,0.2,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.018000000000000682,4.348008051678042
10,1,0.2,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.010000000000019327,4.355992391922451
10,1,0.2,0,hub,pcglasso_fortran,I,0.002848035868435802,0.012000000000000455,4.356530171221217
